,Memberships,continent,Year,City,Country,Latitude,Longitude,Population,NO2,Pw_NO2,PAF_NO2,Cases_NO2,Rates_NO2,Pop_ped,city_area,NAME_LIST,Slope,Base_GDP,GDP,Base_NO2,Base_Population,NO2T,BaseT,LogGDP,State,Region,Predicted,Actual,pc_dif,abs_dif,Residuals,PerCapita,ConcPercChange,ConcChange_Score,slope_Score,resid_Score,Total_Score,GDPBins,PopChange,PopChangeBins,Base_PerCapita,Base_Pop_ped,location_name_x,asthma_2010,location_name_y,asthma_2019,ActualAF,PredictedAF,BaseAF,Actual_Cases,Predicted_Cases,Base_Cases,Cases_Residual,Rates_Residual
37,0,North America,2019,Lake Havasu City,United States,34.4891,-114.311,64178,10.94,11.18,18.238,70,102.61,11831,53869022.57,Lake Havasu City,-0.105515152,4628097,5095638,11.49,50972,2.392425796993835,3.3896902513356584,15.34765632645376,AZ,SW,9.395084540226572,10.94,14.12171352626532,14.12171352626532,1.544915459773426,24.01552448145687,-4.786771105,0.5250199837418421,0.7078657365281569,0.6079803443789994,0.613622022,"(11.959, 42.965]",13206,"(12925.5, 28675.0]",23.1195618,10605,AZ,2826.78531515472,AZ,2907.911073417108,0.2234049399752328,0.19517580415497648,0.23321387862949527,76.85910938621865,67.14729979898196,69.91299242278404,9.711809587236687,82.08781664471884
38,0,North America,2019,Charter Township of Ypsilanti,United States,42.2351,-83.6153,81111,12.97,12.87,21.1622,110,131.23,17581,49967955.54,Charter Township of Ypsilanti; City of Ypsilanti,-0.093515152,18709223,22967261,13.79,76396,2.5626389983283526,3.713488925525428,16.744527168793603,,,11.42812229251474,12.97,11.888031669123045,11.888031669123045,1.5418777074852592,202.16769508384317,-5.946337926,0.5102958666775138,0.7178748357092306,0.6075510376375207,0.6119072466747549,"(64.503, 393.912]",4715,"(4574.0, 12925.5]",54.18408584088737,17911,,,,,0.2589979610641604,0.23211653915515562,0.27290858255222783,,,,,
39,0,North America,2019,Leominster,United States,42.5468,-71.7716,78266,8.42,9.15,14.4712,70,95.25,17475,55964634.05,Leominster; Fitchburg,-0.075636364,39986982,44528153,8.61,73989,2.130609828254235,2.9342801502242417,17.504064509107867,MA,NE,7.322632338711395,8.419999999999998,13.03287008656298,13.03287008656298,1.0973676612886027,47.00017416012599,-2.206736353,0.5577811261296136,0.7327873824689111,0.5447311822363543,0.6117665636116263,"(42.965, 52.756]",4277,"(-137344.0, 4574.0]",50.01167152146262,17849,MA,2689.6697329704443,MA,2938.0421834795,0.17683290642384653,0.15568920882423842,0.18043960959949923,90.79005860297009,79.93440066591869,86.6252945179609,10.855657937051404,62.12107546238286
40,0,North America,2019,Sarnia,United States,42.9789,-82.4096,98795,12.25,12.51,19.9762,80,80.34,20387,88958832.77,Sarnia,-0.034121212,119867616,146964582,13.64,100803,2.505525936990736,3.6932370625238775,18.60189849177328,Ontario,,10.702196620124353,12.250000000000002,12.63512963163795,12.63512963163795,1.5478033798756492,34.022501006452174,-10.19061584,0.4564022542701058,0.7674148215549489,0.6083884762643955,0.6107351840298167,"(11.959, 42.965]",-2008,"(-137344.0, 4574.0]",27.929170754848208,22277,,,,,0.2465644947785196,0.219125089588335,0.2703836182328154,,,,,
41,0,North America,2019,Bradenton,United States,27.2941,-82.4929,686647,7.86,8.42,13.3919,400,57.82,109640,845962397.4,Bradenton; Sarasota,-0.023030303,24941951,33623629,8.18,587747,2.061786606441115,2.8600699292150185,17.032061722903126,FL,SE,7.029090414513596,7.86,10.571368772091658,10.571368772091658,0.8309095854864044,40.17183973619914,-3.91198044,0.5361280285143758,0.7766656556465473,0.507074311,0.606622665,"(11.959, 42.965]",98900,"(28675.0, 1016891.0]",35.46371651720652,106001,FL,2621.526042376902,FL,2822.016027539578,0.16611002741044478,0.14994184845076997,0.17225437480716743,513.9541210811708,463.9288316013845,478.6680049318563,50.025289479786295,45.62686016033044
42,0,North America,2019,Bismarck,United States,46.818,-100.781,63400,11.94,12.56,20.6173,90,137.27,13522,39016712.91,Bismarck,0.005818182,5436489,6715953,11.99,55004,2.479894107964456,3.462657938636157,15.508644006057276,ND,NGP,11.629874079844775,11.939999999999998,2.597369515537877,2.597369515537877,0.3101259201552224,52.01528095109011,-0.417014178,0.5805069219530139,0.8007279344858962,0.4334751762879933,0.6049033442423012,"(42.965, 52.756]",8396,"(4574.0, 12925.5]",49.75462632474878,12778,ND,2236.9632792916013,ND,2467.980579316682,0.2411471507058015,0.23568863063555667,0.24202354318663544,80.4757076610625,78.65408852042839,69.17980817922304,1.8216191406341125,13.471521525174621
43,0,North America,2019,Spokane,United States,47.6726,-117.352,320093,10.45,10.78,17.4509,380,117.34,70996,177115665.6,Spokane,-0.091393939,20353902,24687464,11.45,287378,2.346601978,3.383784863137726,16.828783195944002,WA,NW,8.898486620599572,10.45,14.847017984693103,14.847017984693103,1.5515133794004292,43.424014240459016,-8.733624454,0.4749030523969582,0.7196441209180062,0.6089127875497742,0.6011533202882462,"(42.965, 52.756]",32715,"(28675.0, 1016891.0]",43.10924775546599,69338,WA,2166.4687077088656,WA,2372.5029706474293,0.214560423928829,0.18588565973294802,0.2325046978395321,361.40176082998204,313.10249816999857,349.26531889726397,48.29926265998347,68.03096323734219
44,0,North America,2019,San Angelo,United States,31.4475,-100.463,74482,10.67,10.64,17.2269,90,122.04,17134,47852899.25,San Angelo,-0.079636364,5362161,8278926,10.8,70676,2.367436065313662,3.286335345030997,15.494877623436928,TX,SGP,9.872001758477898,10.670000000000002,7.478896359157481,7.478896359157481,0.7979982415221034,68.20892104,-1.203703704,0.5705175807131464,0.7294510160752198,0.5024231538303047,0.6007972502062237,"(64.503, 393.912]",3806,"(-137344.0, 4574.0]",47.670433128267135,17742,TX,2776.859302081202,TX,2862.518949212457,0.21854382306188913,0.20399796099386658,0.22088814745775198,107.18787692572094,100.05365527954712,108.82504696572983,7.1342216461738275,41.637805802345206
45,1,North America,2019,Bellingham,United States,48.7571,-122.485,91462,8.69,9.07,14.678,80,82.19,19019,51044250.47,Bellingham,-0.121636364,10478480,13229471,8.86,77289,2.162172939277301,2.9765752132274432,16.16483418817018,WA,NW,7.682744868640128,8.690000000000001,11.590968139929492,11.590968139929492,1.007255131359873,57.70837132001727,-1.918735892,0.5614381404843587,0.6944191689414618,0.5319961357545215,0.5959511483934473,"(52.756, 64.503]",14173,"(12925.5, 28675.0]",51.96936933,17555,WA,2166.4687077088656,WA,2372.5029706474293,0.1819534897645142,0.16268692885762215,0.18516120656592416,82.10220723438287,73.408627472221,70.42117326161978,8.693579762161875,45.70997298576095
46,0,North America,2019,Lubbock,United States,33.5559,-101.897,239051,12.96,13.2,21.6862,380,160.92,57868,146607471.7,Lubbock,-0.159757576,11242493,13121024,13.69,210979,2.561867690924129,3.7,16.23521117498949,TX,SGP,11.43757258818346,12.960000000000004,11.747125091177043,11.747125091177043,1.5224274118165455,40.75079973414663,-5.332359386,0.5180921331200993,0.6626225861894652,0.6048022476565673,0.5951723223220439,"(11.959, 42.965]",28072,"(12925.5, 28675.0]",38.97391337507193,55265,TX,2776.859302081202,TX,2862.518949212457,0.25882668701674705,0.2322842322793065,0.2712262457744643,428.7418686545313,384.77475778983035,416.23228432846145,43.96711086470094,75.97827964453747
47,2,North America,2019,Austin,United States,30.3707,-97.7348,1321370,11.17,11.52,18.6362,1890,143.05,317111,616965110.5,Austin; Round Rock,-0.131212121,93427854,146516364,12.01,998338,2.413231613081109,3.4655446902326914,18.352700081437597,TX,SGP,9.729860817435462,11.169999999999998,12.892920166199968,12.892920166199968,1.4401391825645362,65.78846140893717,-6.994171524,0.4969905320640355,0.68643211,0.5931729611937315,0.5921985344189187,"(64.503, 393.912]",323032,"(28675.0, 1016891.0]",54.05744118377117,255299,TX,2776.859302081202,TX,2862.518949212457,0.22752203301256624,0.2013787597304073,0.2423738167148488,2065.2999624372037,1827.9879948325267,1718.2592517728594,237.31196760467697,74.83561516461963
48,0,North America,2019,Cheyenne,United States,41.1439,-104.8,68837,11.56,11.55,18.8638,90,136.51,15570,53951162.4,Cheyenne,0.020848485,4748091,5516987,11.75,61930,2.4475508632442318,3.427827300200522,15.373253200492648,WY,NGP,11.512537386500204,11.56,0.4105762413477026,0.4105762413477026,0.0474626134997944,55.44710552763819,-1.617021277,0.5652692964234971,0.8132645839652209,0.396354596,0.5916294920661144,"(52.756, 64.503]",6907,"(4574.0, 12925.5]",51.538539190465336,15238,WY,2200.118525318195,WY,2191.03807413199,0.23445336856772148,0.2336131670063446,0.23780760792962508,79.98250723675687,79.69587698753634,79.72596626846496,0.28663024922053637,1.8409136109218778
49,0,North America,2019,Troy,United States,42.7513,-73.6923,91616,8.63,8.73,13.7964,70,81.62,18736,45975735.03,Troy,-0.14369697,49358060,58056308,8.95,88349,2.155244505095337,2.9916550603303182,17.714611633709605,NY,NE,7.448843175561704,8.630000000000003,13.686637594881788,13.686637594881788,1.1811568244382986,393.9118764587744,-3.575418994,0.5404016676329054,0.6760186027701952,0.5565725864032243,0.5909976189354417,"(64.503, 393.912]",3267,"(-137344.0, 4574.0]",56.67919874,19672,NY,3085.157958785269,NY,3357.9629331746173,0.18081834208775682,0.15814837410887217,0.18685431428155297,113.76148656349373,99.49872301944428,113.40417672234717,14.262763544049449,76.12491216935018
50,1,North America,2019,Missoula,United States,46.8669,-114.02,61323,9.86,10.18,16.402,60,97.71,12083,36014433.58,Missoula,0.032484848,4359050,5068750,9.73,54481,2.288486168614544,3.1192947920964444,15.287764701675504,MT,NGP,10.168026537707656,9.86,-3.124001397,3.1240013966293723,-0.308026538,42.38085284280937,1.336073997944491,0.602767541,0.8229703771105045,0.3461155128763777,0.5906178104089114,"(11.959, 42.965]",6842,"(4574.0, 12925.5]",39.81085721592051,11709,MT,2153.705988100254,MT,2355.2700947983744,0.2037771395388801,0.20942520635611706,0.20138132862901903,57.99238299942793,59.599751003575776,50.7838267387111,-1.607368004147844,-13.302722868061275
51,0,North America,2019,Palm Bay,United States,28.1282,-80.6338,340858,7.76,7.57,11.7211,210,61.58,62450,464130353.1,Palm Bay,-0.013272727,20649942,24351667,8.28,302540,2.048982334195127,2.8774989139876315,16.843223068650666,FL,SE,7.120996919108511,7.759999999999999,8.234575784684123,8.234575784684123,0.6390030808914879,40.45517176073442,-6.280193237,0.5060565899155648,0.7848043676069154,0.4799533512110819,0.5902714362445207,"(11.959, 42.965]",38318,"(28675.0, 1016891.0]",37.98927099028097,61442,FL,2621.526042376902,FL,2822.016027539578,0.16418058121450418,0.1517455127263052,0.17416518306531426,289.3434846330098,267.4285540035173,280.531000728266,21.91493062949246,35.09196257724973
52,0,North America,2019,Lawton,United States,34.6142,-98.4361,67988,10.18,10.34,16.7093,90,126.74,16431,45889959.26,Lawton,-0.068666667,5037561,4691982,10.37,63494,2.3204250111223765,3.220248437620924,15.43243259,OK,SGP,9.625957698985124,10.179999999999998,5.442458753,5.442458753,0.5540423010148743,37.22524852629658,-1.832208293,0.5625368632718327,0.7386007481548882,0.4679463696989971,0.5896946603752394,"(11.959, 42.965]",4494,"(-137344.0, 4574.0]",40.182191627847615,16591,OK,2778.3869569422627,OK,2828.045120874085,0.2096439445379772,0.19945870788663,0.2131068862874428,97.41652923899964,92.68369325731281,98.23421488167449,4.732835981686833,28.80430881679041
53,1,North America,2019,Springfield,United States,42.1464,-72.5686,281487,10.58,11.14,18.0918,340,119.47,63654,159894537.9,Springfield,-0.106484848,28120565,30417786,11.78,277534,2.3589654264301534,3.4322004603461025,17.15201171716577,MA,NE,9.083935073303945,10.58,14.140500252325683,14.140500252325683,1.4960649266960573,43.61710798385963,-10.18675722,0.4564512508211363,0.7070569204327165,0.6010766006943571,0.5881949239827367,"(42.965, 52.756]",3953,"(-137344.0, 4574.0]",40.56976141939374,68176,MA,2689.6697329704443,MA,2938.0421834795,0.21691669829711735,0.1893674310614929,0.23833587956012403,405.6735683164898,354.15144193471997,437.03870389365267,51.52212638176985,80.94090926221423
54,0,North America,2019,Greeley,United States,40.4072,-104.718,145045,11.67,12.16,19.9222,240,165.3,38490,65928546.2,Greeley,-0.087090909,10754532,24309629,13.41,107221,2.4570214462984645,3.661966684720111,16.190837805092826,CO,SW,10.2378884,11.669999999999998,12.2717360846178,12.2717360846178,1.432111601074897,74.91595786644972,-12.9753915,0.4210413228182852,0.7232332423415224,0.5920384727547974,0.5787710126382016,"(64.503, 393.912]",37824,"(28675.0, 1016891.0]",42.29571715,30608,CO,2670.4577460626933,CO,2702.75460329621,0.2363970916205358,0.21070063021454088,0.2664949655415122,245.9215887867887,219.18981060863575,217.82597785881615,26.73177817815295,69.4512293534761
55,1,North America,2019,Rochester,United States,44.0384,-92.4877,99112,13.25,13.52,22.2063,160,165.3,22848,57982044.37,Rochester,-0.097030303,10683803,13033699,14.85,86689,2.583997552432231,3.8535697735995385,16.18423941425502,MN,MW,12.014987435448877,13.25,9.320849543782064,9.320849543782064,1.2350125645511234,58.73125571712456,-10.77441077,0.4489892575679112,0.7149428773632595,0.5641836850394825,0.5760386066568843,"(52.756, 64.503]",12423,"(4574.0, 12925.5]",57.34668978325514,21682,MN,2352.703348485056,MN,2421.969379976639,0.263777598741743,0.24246113982698492,0.29050434443157314,145.96702234728127,134.17110014002145,148.19008332701426,11.79592220725982,51.627810781074146
56,1,North America,2019,Nashua,United States,42.7554,-71.4775,77424,7.59,8.0,12.2939,60,80.92,17043,41978829.61,Nashua,-0.035454545,21369036,25148379,8.06,73971,2.0268315914075385,2.839013913315678,16.877453516310602,NH,NE,7.178867728,7.59,5.416762479933204,5.416762479933204,0.4111322722269301,60.30424794676578,-5.831265509,0.5117570500380861,0.7663026994237184,0.4477497792717396,0.5752698429111813,"(52.756, 64.503]",3453,"(-137344.0, 4574.0]",53.28179286236121,17574,NH,2490.0200766196067,NH,2626.948910306607,0.16089027150639157,0.15287926271617547,0.1699555680019107,72.03232870521785,68.4457127275432,74.37189853473707,3.5866159776746542,21.044510811914886
57,0,North America,2019,Loveland,United States,40.4092,-105.083,79086,10.74,10.5,17.0566,80,107.12,16664,55938601.15,Loveland,-0.111030303,12880541,18828593,12.09,67548,2.3739750890807185,3.477067730142742,16.371228280863967,CO,SW,9.435933079670075,10.739999999999998,12.142150096181766,12.142150096181766,1.304066920329921,52.75608225296232,-11.1662531,0.444013665,0.7032655949853402,0.5739427100198214,0.5737406565984999,"(42.965, 52.756]",11538,"(4574.0, 12925.5]",42.84416422,15484,CO,2670.4577460626933,CO,2702.75460329621,0.21980702676561314,0.19593524603896395,0.24377329290330996,98.99823331917763,88.24669296627943,100.79871533458166,10.751540352898203,64.51956524782887
58,0,North America,2019,Navarre,United States,30.4192,-86.7095,104391,5.98,5.73,8.1492,40,40.32,22049,128577477.5,Navarre; Fort Walton Beach,-0.022666667,10714721,14089517,6.07,95135,1.7884205679625405,2.463736998950984,16.187129148286697,FL,SE,6.130079196799689,5.98,-2.509685565,2.5096855652121803,-0.150079197,49.47005537044125,-1.482701812,0.5669748777514246,0.7769689616823374,0.3684372336152776,0.5707936910163466,"(42.965, 52.756]",9256,"(4574.0, 12925.5]",59.28644703643044,21869,FL,2621.526042376902,FL,2822.016027539578,0.12907969895607418,0.13209525860550697,0.13088933528325597,80.31678528233469,82.19314584738362,75.03905620572068,-1.8763605650489268,-8.509957662700925
59,0,North America,2019,Sanford,United States,28.7893,-81.3025,99487,7.97,7.96,12.2612,80,77.39,21611,84693860.37,Sanford,-0.163393939,97770400,130108904,8.61,87256,2.075684492802124,2.9342801502242417,18.398132430708014,FL,SE,6.947740222418121,7.9700000000000015,12.826346017338524,12.826346017338524,1.0222597775818807,49.88557163380745,-7.433217189,0.4914155538384477,0.6595895258315639,0.5341166495968457,0.5617072430889525,"(42.965, 52.756]",12231,"(4574.0, 12925.5]",45.67013656141761,20510,FL,2621.526042376902,FL,2822.016027539578,0.16822727422034922,0.14834215225216096,0.18043960959949923,102.59607525678328,90.46881777494163,97.01786552005287,12.127257481841653,56.116132903806644
60,0,North America,2019,Janesville,United States,42.6903,-89.0077,63565,11.61,11.95,19.5572,90,138.23,14851,57966464.77,Janesville,-0.157030303,5856452,6837213,12.46,60707,2.451866796,3.529872518944558,15.583054517436963,WI,MW,10.71498117629775,11.61,7.709033795885013,7.709033795885013,0.8950188237022498,41.85519179205897,-6.821829856,0.4991789172887375,0.6648973814578909,0.5161344726084575,0.5600702571183619,"(11.959, 42.965]",2858,"(-137344.0, 4574.0]",36.53204416443141,15403,WI,2163.2185676032946,WI,2347.391920126346,0.23533749163866846,0.21935577755353142,0.2502123188429154,82.04127926001242,76.4698751493341,83.37088374848575,5.571404110678316,37.51534651322009
61,0,North America,2019,Lakeland,United States,28.0266,-81.9463,127407,9.26,9.0,14.2623,120,94.99,27609,81695078.27,Lakeland,-0.135636364,19842552,24742403,10.33,104753,2.225704048658088,3.21403173599764,16.803339280581255,FL,SE,8.187544806,9.260000000000002,11.581589570161462,11.581589570161462,1.0724551941969516,34.137952777199054,-10.35818006,0.4542745327960753,0.6827418865635425,0.5412104573533638,0.5594089589043272,"(11.959, 42.965]",22654,"(12925.5, 28675.0]",32.91796120692516,25094,FL,2621.526042376902,FL,2822.016027539578,0.1926592472997004,0.1723986956576754,0.21237910905667878,150.10667738397254,134.32106557671884,139.71269323555583,15.785611807253701,57.175601460587856
62,0,North America,2019,Nampa,United States,43.5749,-116.566,113644,8.02,7.97,12.2276,130,113.86,33230,56980845.5,Nampa,-0.075757576,24411266,32869996,8.79,82026,2.081938421878423,2.9647934160747185,17.01055530501442,ID,NW,7.448716609232671,8.019999999999998,7.123234298844469,7.123234298844469,0.5712833907673263,43.88183542774448,-8.759954494,0.474568715,0.73268628,0.4703829462724058,0.5592126472336839,"(42.965, 52.756]",31618,"(28675.0, 1016891.0]",39.39245175844852,25860,ID,1900.1507220606911,ID,1984.6557762503023,0.16918788122513795,0.15814591160826885,0.18384190811398227,111.57959621907017,104.29740495104433,90.33604868820073,7.282191268025841,21.914508781299553
63,0,North America,2019,Killeen,United States,31.1005,-97.7221,203020,9.46,9.63,15.3952,270,134.17,53650,122614340.2,Killeen,-0.102727273,16309767,17034623,9.98,161628,2.247072383063787,3.159113799786263,16.60727468878087,TX,SGP,9.052918211166284,9.46,4.303190156804613,4.303190156804613,0.4070817888337164,36.95202096344196,-5.210420842,0.5196405021965255,0.7101910828025477,0.44717735,0.5590029781687677,"(11.959, 42.965]",41392,"(28675.0, 1016891.0]",39.93909140329998,45918,TX,2776.859302081202,TX,2862.518949212457,0.19638235434943796,0.18878613209876072,0.2059822775526644,301.5925149956028,289.9266818781791,262.643522884696,11.665833117423688,21.744330134992897
64,1,North America,2019,Flint,United States,43.0112,-83.7021,159308,11.31,11.34,18.487,210,129.68,37345,150924332.7,Flint,-0.143030303,12773105,14975881,12.38,162826,2.425687290128029,3.518522417151836,16.36285234645617,MI,MW,10.411584136268193,11.31,7.943553171810871,7.943553171810871,0.8984158637318096,36.90340378450173,-8.642972536,0.4760541455689344,0.6765746638358102,0.5166145552641249,0.5564144548896232,"(11.959, 42.965]",-3518,"(-137344.0, 4574.0]",30.05959861246429,41479,MI,2686.179530310261,MI,2972.6691226638623,0.23001739585538405,0.21386277302790901,0.24882475874177945,255.35226717955007,237.41832114435627,277.24064755567224,17.9339460351938,48.02234846751586
65,2,North America,2019,Boston,United States,42.3875,-71.0621,2171649,11.74,13.89,22.7953,2730,125.94,430767,954410958.4,Boston,-0.266242424,342090303,424318154,13.92,2108284,2.4630018143999504,3.730951621235526,19.650585304033083,MA,NE,9.508888794645658,11.74,19.004354389730334,19.004354389730334,2.231111205354342,87.07500504307494,-15.66091954,0.3869406323245292,0.5738044687089272,0.7049561447756856,0.5552337486030473,"(64.503, 393.912]",63365,"(28675.0, 1016891.0]",75.00846977287861,455172,MA,2689.6697329704443,MA,2938.0421834795,0.2376314359772711,0.19728983095744423,0.27508981574002345,3007.491059968511,2496.923020252104,3367.8210474539674,510.56803971640693,118.52533729751975
